,Unnamed: 0.1,Unnamed: 0,id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes,points
0,0.0,0.0,118324621,1526,1622779318,1018,"{'contestId': 1526, 'problemsetName': None, 'index': 'A', 'name': 'Mean Inequality', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['constructive algorithms', 'sortings']}","{'contestId': 1526, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'VIRTUAL', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1622778300}",Python 3,OK,TESTS,4,186,2457600,
1,1.0,1.0,118378180,1535,1622817709,409,"{'contestId': 1535, 'problemsetName': None, 'index': 'A', 'name': 'Fair Playoff', 'type': 'PROGRAMMING', 'points': None, 'rating': 800, 'tags': ['brute force', 'implementation']}","{'contestId': 1535, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1622817300}",Python 3,OK,TESTS,3,186,2457600,
2,2.0,2.0,118408566,1535,1622819847,2547,"{'contestId': 1535, 'problemsetName': None, 'index': 'B', 'name': 'Array Reodering', 'type': 'PROGRAMMING', 'points': None, 'rating': 900, 'tags': ['brute force', 'greedy', 'math', 'number theory', 'sortings']}","{'contestId': 1535, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1622817300}",PyPy 3,MEMORY_LIMIT_EXCEEDED,TESTS,0,233,268390400,
3,3.0,3.0,120072526,1539,1624185079,1579,"{'contestId': 1539, 'problemsetName': None, 'index': 'A', 'name': 'Contest Start', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['combinatorics', 'geometry', 'greedy', 'math']}","{'contestId': 1539, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 144, 'startTimeSeconds': 1624183500}",PyPy 3,MEMORY_LIMIT_EXCEEDED,PRETESTS,0,155,268390400,
4,4.0,4.0,120073621,1539,1624185173,1673,"{'contestId': 1539, 'problemsetName': None, 'index': 'A', 'name': 'Contest Start', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['combinatorics', 'geometry', 'greedy', 'math']}","{'contestId': 1539, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 144, 'startTimeSeconds': 1624183500}",Python 3,OK,TESTS,10,93,2457600,
5,5.0,5.0,120089106,1539,1624186583,3083,"{'contestId': 1539, 'problemsetName': None, 'index': 'B', 'name': 'Love Song', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 800, 'tags': ['dp', 'implementation', 'strings']}","{'contestId': 1539, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 144, 'startTimeSeconds': 1624183500}",Python 3,TIME_LIMIT_EXCEEDED,PRETESTS,3,2000,45875200,
6,6.0,6.0,120096343,1539,1624187315,3815,"{'contestId': 1539, 'problemsetName': None, 'index': 'B', 'name': 'Love Song', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 800, 'tags': ['dp', 'implementation', 'strings']}","{'contestId': 1539, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 144, 'startTimeSeconds': 1624183500}",GNU C++17,OK,TESTS,24,124,11673600,
7,7.0,7.0,120113328,1539,1624189464,5964,"{'contestId': 1539, 'problemsetName': None, 'index': 'C', 'name': 'Stable Groups', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1200, 'tags': ['greedy', 'sortings']}","{'contestId': 1539, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 144, 'startTimeSeconds': 1624183500}",GNU C++17,OK,TESTS,60,140,4812800,
8,8.0,8.0,134080127,1607,1635865165,1465,"{'contestId': 1607, 'problemsetName': None, 'index': 'A', 'name': 'Linear Keyboard', 'type': 'PROGRAMMING', 'points': None, 'rating': 800, 'tags': ['implementation', 'strings']}","{'contestId': 1607, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635863700}",GNU C++17,OK,TESTS,4,0,1228800,
9,9.0,9.0,134091550,1607,1635866315,2615,"{'contestId': 1607, 'problemsetName': None, 'index': 'B', 'name': 'Odd Grasshopper', 'type': 'PROGRAMMING', 'points': None, 'rating': 900, 'tags': ['math']}","{'contestId': 1607, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635863700}",GNU C++17,OK,TESTS,3,15,1024000,
10,10.0,10.0,134098369,1607,1635867018,3318,"{'contestId': 1607, 'problemsetName': None, 'index': 'C', 'name': 'Minimum Extraction', 'type': 'PROGRAMMING', 'points': None, 'rating': 1000, 'tags': ['brute force', 'sortings']}","{'contestId': 1607, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635863700}",GNU C++17,OK,TESTS,14,78,1945600,
11,11.0,11.0,134107232,1607,1635867996,4296,"{'contestId': 1607, 'problemsetName': None, 'index': 'D', 'name': 'Blue-Red Permutation', 'type': 'PROGRAMMING', 'points': None, 'rating': 1300, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 1607, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635863700}",GNU C++17,OK,TESTS,13,77,4403200,
12,12.0,12.0,134116011,1607,1635869049,5349,"{'contestId': 1607, 'problemsetName': None, 'index': 'E', 'name': 'Robot on the Board 1', 'type': 'PROGRAMMING', 'points': None, 'rating': 1600, 'tags': ['implementation']}","{'contestId': 1607, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635863700}",GNU C++17,OK,TESTS,10,30,2662400,
13,13.0,13.0,134177139,1593,1635917789,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'A', 'name': 'Elections', 'type': 'PROGRAMMING', 'points': None, 'rating': 800, 'tags': ['math']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,OK,TESTS,3,30,1024000,
14,14.0,14.0,134178642,1593,1635918954,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'B', 'name': 'Make it Divisible by 25', 'type': 'PROGRAMMING', 'points': None, 'rating': 900, 'tags': ['dfs and similar', 'dp', 'greedy', 'math', 'math']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,OK,TESTS,3,15,1024000,
15,15.0,15.0,134179758,1593,1635919829,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'B', 'name': 'Make it Divisible by 25', 'type': 'PROGRAMMING', 'points': None, 'rating': 900, 'tags': ['dfs and similar', 'dp', 'greedy', 'math', 'math']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,OK,TESTS,3,15,1024000,
16,16.0,16.0,134181791,1593,1635921399,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'C', 'name': 'Save More Mice', 'type': 'PROGRAMMING', 'points': None, 'rating': 1000, 'tags': ['binary search', 'greedy', 'greedy']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,OK,TESTS,56,156,2662400,
17,17.0,17.0,134183369,1593,1635922403,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'D1', 'name': 'All are Same', 'type': 'PROGRAMMING', 'points': None, 'rating': 1100, 'tags': ['math', 'number theory']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,OK,TESTS,53,15,1024000,
18,18.0,18.0,134186874,1593,1635924467,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'E', 'name': 'Gardener and Tree', 'type': 'PROGRAMMING', 'points': None, 'rating': 1600, 'tags': ['brute force', 'data structures', 'dfs and similar', 'greedy', 'implementation', 'trees']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,WRONG_ANSWER,TESTS,1,30,1228800,
19,19.0,19.0,134187401,1593,1635924745,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'E', 'name': 'Gardener and Tree', 'type': 'PROGRAMMING', 'points': None, 'rating': 1600, 'tags': ['brute force', 'data structures', 'dfs and similar', 'greedy', 'implementation', 'trees']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,WRONG_ANSWER,TESTS,1,15,1228800,
20,20.0,20.0,134188391,1593,1635925330,2147483647,"{'contestId': 1593, 'problemsetName': None, 'index': 'E', 'name': 'Gardener and Tree', 'type': 'PROGRAMMING', 'points': None, 'rating': 1600, 'tags': ['brute force', 'data structures', 'dfs and similar', 'greedy', 'implementation', 'trees']}","{'contestId': 1593, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1634135700}",GNU C++17,OK,TESTS,36,498,40243200,
21,21.0,21.0,134198717,1604,1635931167,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'A', 'name': 'Era', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['greedy']}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,WRONG_ANSWER,TESTS,1,0,1228800,
22,22.0,22.0,134199290,1604,1635931557,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'A', 'name': 'Era', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['greedy']}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,OK,TESTS,23,30,1228800,
23,23.0,23.0,134294187,1604,1636019657,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'B', 'name': 'XOR Specia-LIS-t', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': []}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,OK,TESTS,44,93,1740800,
24,24.0,24.0,134316337,1604,1636033586,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'C', 'name': 'Di-visible Confusion', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1300, 'tags': ['brute force', 'greedy', 'math', 'number theory']}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,WRONG_ANSWER,TESTS,1,46,2662400,
25,25.0,25.0,134319003,1604,1636035155,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'C', 'name': 'Di-visible Confusion', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1300, 'tags': ['brute force', 'greedy', 'math', 'number theory']}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,OK,TESTS,32,93,1638400,
26,26.0,26.0,134336468,1604,1636047954,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'D', 'name': 'Moderate Modular Mode', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1600, 'tags': ['math', 'number theory']}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,WRONG_ANSWER,TESTS,1,124,1024000,
27,27.0,27.0,134337958,1604,1636049407,2147483647,"{'contestId': 1604, 'problemsetName': None, 'index': 'D', 'name': 'Moderate Modular Mode', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1600, 'tags': ['math', 'number theory']}","{'contestId': 1604, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635604500}",GNU C++17,OK,TESTS,16,124,1024000,
28,28.0,28.0,134367912,1602,1636093879,2147483647,"{'contestId': 1602, 'problemsetName': None, 'index': 'A', 'name': 'Two Subsequences', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation']}","{'contestId': 1602, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635143700}",GNU C++17,RUNTIME_ERROR,TESTS,0,0,1126400,
29,29.0,29.0,134368118,1602,1636094078,2147483647,"{'contestId': 1602, 'problemsetName': None, 'index': 'A', 'name': 'Two Subsequences', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation']}","{'contestId': 1602, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635143700}",GNU C++17,RUNTIME_ERROR,TESTS,0,0,1126400,
30,30.0,30.0,134368635,1602,1636094576,2147483647,"{'contestId': 1602, 'problemsetName': None, 'index': 'A', 'name': 'Two Subsequences', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation']}","{'contestId': 1602, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635143700}",GNU C++17,WRONG_ANSWER,TESTS,0,0,1024000,
31,31.0,31.0,134369480,1602,1636095311,2147483647,"{'contestId': 1602, 'problemsetName': None, 'index': 'A', 'name': 'Two Subsequences', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation']}","{'contestId': 1602, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635143700}",GNU C++17,OK,TESTS,9,15,1228800,
32,32.0,32.0,134369587,1602,1636095404,2147483647,"{'contestId': 1602, 'problemsetName': None, 'index': 'A', 'name': 'Two Subsequences', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation']}","{'contestId': 1602, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635143700}",GNU C++17,OK,TESTS,9,15,1228800,
33,33.0,33.0,134413604,1602,1636125149,2147483647,"{'contestId': 1602, 'problemsetName': None, 'index': 'B', 'name': 'Divine Array', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['constructive algorithms', 'implementation']}","{'contestId': 1602, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1635143700}",GNU C++17,OK,TESTS,11,61,1638400,
34,34.0,34.0,135108438,1605,1636728244,544,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,WRONG_ANSWER,PRETESTS,1,30,1024000,
35,35.0,35.0,135110353,1605,1636728367,667,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,WRONG_ANSWER,PRETESTS,1,0,1024000,
36,36.0,36.0,135117711,1605,1636728916,1216,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,WRONG_ANSWER,PRETESTS,1,15,1024000,
37,37.0,37.0,135129832,1605,1636729995,2295,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,OK,TESTS,10,15,1024000,
38,38.0,38.0,135151731,1605,1636732354,4654,"{'contestId': 1605, 'problemsetName': None, 'index': 'B', 'name': 'Reverse Sort', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1000, 'tags': ['greedy', 'sortings']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,WRONG_ANSWER,PRETESTS,1,0,1228800,
39,39.0,39.0,135161461,1605,1636733663,5963,"{'contestId': 1605, 'problemsetName': None, 'index': 'B', 'name': 'Reverse Sort', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1000, 'tags': ['greedy', 'sortings']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,WRONG_ANSWER,PRETESTS,1,15,1228800,
40,40.0,40.0,135169519,1605,1636734765,7065,"{'contestId': 1605, 'problemsetName': None, 'index': 'B', 'name': 'Reverse Sort', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1000, 'tags': ['greedy', 'sortings']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,COMPILATION_ERROR,PRETESTS,0,0,0,
41,41.0,41.0,135170273,1605,1636734848,7148,"{'contestId': 1605, 'problemsetName': None, 'index': 'B', 'name': 'Reverse Sort', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1000, 'tags': ['greedy', 'sortings']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 358, 'startTimeSeconds': 1636727700}",GNU C++17,OK,TESTS,35,30,1228800,
42,42.0,42.0,135186577,1605,1636742806,2147483647,"{'contestId': 1605, 'problemsetName': None, 'index': 'C', 'name': 'Dominant Character', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1400, 'tags': ['brute force', 'greedy', 'implementation', 'strings']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1636727700}",GNU C++17,OK,TESTS,29,187,5324800,
43,43.0,43.0,135217741,1605,1636780465,2147483647,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1636727700}",Python 3,WRONG_ANSWER,TESTS,1,31,5324800,
44,44.0,44.0,135218162,1605,1636780802,2147483647,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1636727700}",Python 3,COMPILATION_ERROR,TESTS,0,0,0,
45,45.0,45.0,135218256,1605,1636780874,2147483647,"{'contestId': 1605, 'problemsetName': None, 'index': 'A', 'name': 'A.M. Deviation', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math', 'number theory']}","{'contestId': 1605, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'PRACTICE', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1636727700}",GNU C++17,OK,TESTS,10,15,1024000,
46,46.0,46.0,135354593,1589,1636871377,1477,"{'contestId': 1589, 'problemsetName': None, 'index': 'A', 'name': 'Mathematical Addition', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['math']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",Python 3,OK,TESTS,11,77,5324800,
47,47.0,47.0,135360901,1589,1636872094,2194,"{'contestId': 1589, 'problemsetName': None, 'index': 'B', 'name': 'Coloring Rectangles', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",Python 3,WRONG_ANSWER,PRETESTS,1,46,5324800,
48,48.0,48.0,135368556,1589,1636873157,3257,"{'contestId': 1589, 'problemsetName': None, 'index': 'C', 'name': 'Two Arrays', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 900, 'tags': ['greedy', 'math', 'sortings']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",GNU C++17,OK,TESTS,155,31,1228800,
49,49.0,49.0,135371728,1589,1636873686,3786,"{'contestId': 1589, 'problemsetName': None, 'index': 'B', 'name': 'Coloring Rectangles', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 1000, 'tags': ['greedy']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",Python 3,OK,TESTS,11,78,5324800,
50,50.0,50.0,135386371,1589,1636876672,6772,"{'contestId': 1589, 'problemsetName': None, 'index': 'D', 'name': 'Guess the Permutation', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2000, 'tags': ['binary search', 'combinatorics', 'interactive', 'math']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",GNU C++17,WRONG_ANSWER,PRETESTS,0,0,1024000,
51,51.0,51.0,135386694,1589,1636876743,6843,"{'contestId': 1589, 'problemsetName': None, 'index': 'D', 'name': 'Guess the Permutation', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2000, 'tags': ['binary search', 'combinatorics', 'interactive', 'math']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",GNU C++17,WRONG_ANSWER,PRETESTS,0,0,1024000,
52,52.0,52.0,135387313,1589,1636876892,6992,"{'contestId': 1589, 'problemsetName': None, 'index': 'D', 'name': 'Guess the Permutation', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 2000, 'tags': ['binary search', 'combinatorics', 'interactive', 'math']}","{'contestId': 1589, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': 106, 'startTimeSeconds': 1636869900}",GNU C++17,WRONG_ANSWER,PRETESTS,1,0,1024000,
53,53.0,53.0,136426781,1612,1637574195,495,"{'contestId': 1612, 'problemsetName': None, 'index': 'A', 'name': 'Distance', 'type': 'PROGRAMMING', 'points': None, 'rating': 800, 'tags': ['brute force', 'constructive algorithms']}","{'contestId': 1612, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1637573700}",GNU C++17,WRONG_ANSWER,TESTS,0,0,0,
54,54.0,54.0,136427427,1612,1637574254,554,"{'contestId': 1612, 'problemsetName': None, 'index': 'A', 'name': 'Distance', 'type': 'PROGRAMMING', 'points': None, 'rating': 800, 'tags': ['brute force', 'constructive algorithms']}","{'contestId': 1612, 'members': [{'handle': 'bayashi_cl', 'name': None}], 'participantType': 'CONTESTANT', 'teamId': None, 'teamName': None, 'ghost': False, 'room': None, 'startTimeSeconds': 1637573700}",GNU C++17,OK,TESTS,8,0,0,
